Gene_Name,Bnb,Product,ECKnb,Names,Object_ID,Directly_Activates_IDs,Directly_Inhibites_IDs
G7334,b2540,HCAC-MONOMER,ECK2537,hcaC@yfhW@hcaa3@phdB@b2540@ECK2537,G7334,,
G0-8878,b4438,RYEE-RNA,ECK2078,cyaR@ryeE@b4438@ECK2078,G0-8878,,
EG11205,b3972,UDPNACETYLMURAMATEDEHYDROG-MONOMER,ECK3964,murB@yijB@b3972@ECK3964,EG11205,,
EG11294,b1208,EG11294-MONOMER,ECK1196,ispE@ipk@ychB@b1208@ECK1196,EG11294,,
G0-16698,,RNA0-397,,naRNA5,G0-16698,,
EG11038,b1610,EG11038-MONOMER,ECK1605,tus@tau@b1610@ECK1605,EG11038,,
G6714,b1393,G6714-MONOMER,ECK1390,paaF@ydbR@ydbS@b1393@ECK1390,G6714,,
EG12625,b3543,DPPB-MONOMER,ECK3530,dppB@b3543@ECK3530,EG12625,,
G0-10738,,RNA0-378,,nc1,G0-10738,,
EG10508,b0421,FPPSYN-MONOMER,ECK0415,ispA@b0421@ECK0415,EG10508,,
G7380,b2645,G7380-MONOMER,ECK2642,yfjZ@b2645@ECK2642,G7380,,
G6196,b0331,G6196-MONOMER,ECK0329,prpB@yahQ@b0331@ECK0329,G6196,,
G0-8868,b4444,SRAE-RNA,ECK2833,omrA@psrA12@rygA@PAIR2a@t59@sraE@b4444@ECK2833,G0-8868,,
EG10623,b0090,NACGLCTRANS-MONOMER,ECK0091,murG@b0090@ECK0091,EG10623,,
G7651,b3157,G7651-MONOMER,ECK3145,ubiT@yhbT@b3157@ECK3145,G7651,,
G0-10593,b4601,MONOMER0-2821,ECK4410,ydgU@b4601@ECK4410,G0-10593,,
EG10423,b2231,EG10423-MONOMER,ECK2223,gyrA@hisW@nalA@nfxA@norA@parD@b2231@ECK2223,EG10423,,
EG13159,b2406,XAPB-MONOMER,ECK2400,xapB@b2406@ECK2400,EG13159,,
EG12439,b4231,YJFF-MONOMER,ECK4226,yjfF@b4231@ECK4226,EG12439,,
EG12705,b2958,EG12705-MONOMER,ECK2953,yggN@ecfF@b2958@ECK2953,EG12705,,
G7423,b2747,G7423-MONOMER,ECK2742,ispD@ygbP@b2747@ECK2742,G7423,,
G7360,b2625,G7360-MONOMER,ECK2621,yfjI@b2625@ECK2621,G7360,,
EG12296,b3612,PGMI-MONOMER,ECK3602,gpmM@gpmC@pgmI@gpmI@yibO@b3612@ECK3602,EG12296,,
G0-8863,b4431,RPRA-RNA,ECK1686,rprA@psrA5@IS083@b4431@ECK1686,G0-8863,,
G6474,b0926,G6474-MONOMER,ECK0917,mepK@ycbK@b0926@ECK0917,G6474,,
EG11369,b4039,CHORPYRLY-MONOMER,ECK4031,ubiC@b4039@ECK4031,EG11369,,
EG12290,b3586,EG12290-MONOMER,ECK3575,yiaV@b3586@ECK3575,EG12290,,
EG12158,b0393,EG12158-MONOMER,ECK0388,rdgC@yaiD@b0393@ECK0388,EG12158,,
EG12034,b2170,B2170-MONOMER,ECK2163,setB@yeiO@b2170@ECK2163,EG12034,,
EG12266,b3539,YHJV-MONOMER,ECK3526,yhjV@b3539@ECK3526,EG12266,,
EG12016,b2135,EG12016-MONOMER,ECK2128,yohC@b2135@ECK2128,EG12016,,
EG11081,b0029,EG11081-MONOMER,ECK0030,ispH@yaaE@lytB@b0029@ECK0030,EG11081,,
G7227,b2358,G7227-MONOMER,ECK2352,yfdO@oweS@b2358@ECK2352,G7227,,
EG11848,b3883,EG11848-MONOMER,ECK3876,yihV@squV@b3883@ECK3876,EG11848,,
EG11897,b2573,RPOE-MONOMER,ECK2571,rpoE@sigE@b2573@ECK2571,EG11897,EG10658@G0-16601@G7241@EG10542@EG10159@EG10897@G6311@G6310@G6309@EG12287@EG12286@EG12285@EG12284@EG12283@EG12282@EG12281@EG12280@EG12279@G7211@EG11778@EG10740@EG12436@G6456@G6457@G7871@EG10238@EG10861@EG10546@EG12254@G7266@G7267@EG10762@EG10830@G7644@EG11070@EG10463@G7840@EG10775@EG11385@EG11569@G6093@G7319@G7320@G7537@G6171@G6173@G6174@G6994@EG11665@G6570@EG10561@EG11712@G6925@G6165@EG11685@EG11686@G6244@G6990@G7312@G7311@EG11886@EG11885@G7347@G7348@EG12341@EG11897@G7944@EG12267@EG11548@G7366@G7610@G7609@G7033@G6227@EG10928@G7665@G7716@EG10952@EG11036@EG10360@G0-9582@EG11424@EG11189@EG12210@EG10838@EG12301@EG10415@EG10732@G7352@EG12705@EG10545@EG11284@EG10455@EG11263@G7701@G7261@G7260@EG11877@EG11876@G7657@G7107@G7105@G7106@G0-8866@EG10048@EG10047@EG10523@EG10691@EG10985@EG10834@EG11100@EG10316@EG11723@EG11722@EG10644@EG10645@EG10136@EG12434@G0-8878@EG12146@EG11682@EG11681@EG10898@EG11680@EG10896@G0-8880@G6885@G6884@G6883@G7777,
EG10620,b0088,UDP-NACMURALA-GLU-LIG-MONOMER,ECK0089,murD@b0088@ECK0089,EG10620,,
EG11816,b2746,EG11816-MONOMER,ECK2741,ispF@ygbB@b2746@ECK2741,EG11816,,
EG11894,b2012,EG11894-MONOMER,ECK2006,tsuB@yeeD@b2012@ECK2006,EG11894,,
EG11500,b1099,EG11500-MONOMER,ECK1085,holB@b1099@ECK1085,EG11500,,
EG11387,b1927,ALPHA-AMYL-CYTO-MONOMER,ECK1926,amyA@yedC@b1927@ECK1926,EG11387,,
EG11980,b2037,RFBX-MONOMER,ECK2031,rfbX@wzx@wzxB@b2037@ECK2031,EG11980,,
EG11719,b3696,EG11719-MONOMER,ECK3688,yidX@b3696@ECK3688,EG11719,,
G7652,b3158,G7652-MONOMER,ECK3146,ubiU@yhbU@b3158@ECK3146,G7652,,
G6821,b1547,G6821-MONOMER,ECK1540,stfQ@ydfN@b1547@ECK1540,G6821,,
EG11066,b4322,MANNONDEHYDRAT-MONOMER,ECK4313,uxuA@b4322@ECK4313,EG11066,,
EG10896,b3067,RPOD-MONOMER,ECK3057,rpoD@alt@b3067@ECK3057,EG10896,G7058@G6851@G0-9981@EG11645@EG20249@EG11628@EG10899@EG10966@EG10967@EG10829@G6997@EG10725@EG10724@EG10723@EG10722@EG10721@EG10720@EG10719@EG10718@EG10717@EG10716@EG10715@EG11283@EG10714@EG10713@G6600@G0-9611@EG10247@EG10693@EG10832@EG10270@EG10857@G0-8884@G812@EG11417@EG12294@EG12295@G6458@EG11808@EG10549@EG10372@EG11424@EG11189@EG12210@EG10838@EG11123@EG11122@G6719@G6718@G6717@G6716@G6715@G6714@G6713@G6712@G6711@G6710@G6709@EG30094@EG12243@EG50009@EG12013@EG11746@EG11675@EG12301@EG12630@EG10880@EG11023@EG11153@EG10915@G7629@EG10955@EG10905@EG10764@EG10917@EG10870@EG12417@EG12416@EG12415@EG12414@G7128@EG12419@EG10506@EG30067@EG11323@EG10697@EG11324@EG11333@EG12268@G0-9382@EG12380@EG12153@G7350@G6867@EG10819@EG10817@EG10814@EG10816@EG10815@EG10818@G0-8870@EG11435@EG11434@EG11599@G8210@EG10969@EG10970@EG10971@EG10972@EG10974@EG10973@G7726@G7724@G7723@EG12908@EG10801@EG12368@G7018@EG30046@EG11819@EG10704@G6234@EG10666@EG11322@EG11321@EG11320@EG11644@EG12631@EG12629@EG11612@G0-8905@G7080@EG10109@EG10110@EG10111@G0-9042@M014@G6205@M013@M012@M011@M010@EG10131@EG10132@EG10830@EG11070@EG11071@EG10420@EG10421@EG10359@G6236@G6237@EG10508@EG11098@EG10059@EG10058@EG10057@EG12129@EG11332@EG10030@EG10651@EG11041@EG12008@EG10914@EG11177@EG11178@EG30061@EG12099@EG11643@EG10029@EG30070@EG30077@EG30008@EG30043@EG30084@EG11517@EG10398@EG10396@EG12883@G0-9383@EG12663@EG12662@EG12661@G6359@EG10798@EG10799@EG11879@EG11880@EG12429@EG10439@EG11029@EG30065@EG10585@G6607@G6606@G6605@G6604@EG11547@EG11548@EG11647@EG11266@EG10394@EG10727@EG11848@EG10214@EG10619@EG10623@EG10344@EG10620@EG10604@EG10622@EG10621@EG10341@EG11086@EG11085@EG11084@EG11222@EG10100@EG10101@EG10104@EG10098@EG10105@EG10103@EG10102@EG10099@EG10106@EG11316@G0-17082@EG10556@EG10555@EG10554@EG10858@EG11738@EG11809@EG11136@EG12107@EG12106@EG11798@G7055@G7047@G6721@G6720@EG10160@EG12132@G7324@G7325@G7326@EG10428@EG10708@EG10040@G7120@G7122@EG11159@EG10841@EG11388@EG11389@EG10707@EG11271@G6164@EG10754@EG10885@G7262@EG10443@EG10442@EG10411@EG10082@EG11093@G0-17009@EG10933@EG10979@EG10980@EG10981@EG10982@G6820@G6821@EG11634@EG12278@EG11089@EG10414@G7880@EG11263@G7701@EG11040@G7329@EG11373@G7630@EG10207@EG11806@G0-10737@G6849@G6848@G6847@G6846@G6845@G6936@EG11064@EG11849@EG10581@EG10774@EG12658@G7575@EG10431@EG10797@EG10557@G7656@EG11499@EG50002@EG50001@EG30013@EG30019@EG30018@EG30015@EG30095@EG11795@EG10453@EG30110@EG30113@EG30114@EG30056@EG11102@EG11531@EG11747@EG10348@EG12267@EG11504@EG11737@EG11621@EG10391@EG10392@EG10393@EG11067@EG10133@G6494@G6318@G6319@EG11463@EG10954@EG10804@EG12177@EG11276@EG11005@EG11006@EG10023@EG10022@EG10026@G6571@EG11061@EG10787@EG11565@EG11564@EG11563@EG11562@EG11401@EG10791@G7827@EG10158@EG10159@EG10561@EG10560@EG12316@G0-10671@G6396@EG10383@EG11179@EG10117@EG10200@EG12281@EG12287@EG12286@EG12285@EG12284@EG12283@EG12282@EG12280@EG12279@EG11458@EG11457@G7800@EG11486@EG11456@EG11455@EG11454@EG11453@EG11452@EG11451@EG11295@EG10840@G0-17023@G6858@G6857@EG10128@EG11866@EG11867@EG11868@EG10157@EG11390@EG11703@EG11704@G0-8881@G0-10715@EG12183@EG12182@EG10599@EG10600@EG10031@EG10451@EG10448@EG10444@EG10450@EG10445@G7218@EG10611@G7758@G6798@G6799@EG11034@EG10403@EG10404@EG11514@EG30097@EG10618@EG11252@EG12165@EG12167@EG12148@EG10261@EG10263@EG10260@EG10259@EG11105@EG10802@EG10035@EG30020@EG10335@EG30014@EG11652@G0-16662@EG11423@EG11353@EG11352@EG11351@EG11350@EG11340@EG11339@EG11341@G7554@EG11805@EG11804@EG11803@EG11802@EG11801@EG11800@EG11799@EG11036@G0-10600@G0-10437@EG10299@EG10264@EG10297@G6260@EG11971@G7071@EG11078@EG10652@EG12766@G7633@G7632@G7631@G0-8785@EG10536@EG10537@EG10541@EG10538@EG10540@EG11125@G0-16636@EG30054@G7991@EG30039@EG11054@G6983@G6982@EG10603@EG11354@EG11439@EG10594@EG10592@EG10593@EG12690@G6465@EG12697@EG30022@EG10803@EG13161@G6905@G6906@G6907@G6908@G6909@EG11378@EG11182@EG10091@EG11183@EG10074@EG10081@G0-8872@G0-8865@EG11111@EG10563@G6447@EG10852@EG11261@EG12842@G6242@EG10734@G0-10592@EG11692@EG11811@EG11090@EG12334@EG12333@G0-10588@EG11380@EG11379@EG10049@EG10390@EG10551@EG10796@EG10793@EG30012@EG30011@EG12114@G379@G378@G377@EG11656@EG11654@EG11347@G7039@EG11356@EG11355@EG11027@EG11028@EG11274@EG11291@EG11302@EG11301@EG11300@EG11810@EG10371@EG11442@EG10504@EG10681@EG30016@G7175@EG10921@EG10365@EG10292@EG10291@EG10881@EG11231@EG10670@G6383@EG10410@EG10409@EG30098@EG11481@EG11479@G7808@G7806@G0-8873@G6892@EG11045@EG11314@EG11345@EG10946@EG10073@G6700@G0-10630@G0-8895@EG10901@EG11033@G7472@EG10325@EG10112@EG12367@G6322@G6321@G6320@EG30050@EG12095@EG10658@EG10205@EG12262@EG10083@G7885@EG11039@EG10078@EG12427@EG10002@EG10152@EG10060@G6745@G0-8878@EG10566@EG11104@EG13236@G0-10474@G7211@G6088@EG11359@EG12173@G7711@G7710@G7709@G7708@G7707@G7706@G7705@G7704@G7703@G7702@G7961@EG12203@EG10993@EG10512@EG11501@EG12116@G6415@EG11113@EG10376@EG11042@EG11402@EG12127@G0-10694@EG12358@G6476@G6477@G6478@G6479@G6999@EG10281@EG11327@EG11326@EG11065@EG12030@EG11249@EG10571@EG10835@EG10728@EG10733@EG12319@EG10956@EG10547@G6548@G6547@EG30093@EG11827@EG11289@G7145@G6532@G6464@G7948@G7947@EG30111@EG30112@EG10558@EG10528@EG10559@EG30104@EG12393@EG11168@EG11169@G0-10634@EG10185@EG10194@EG10186@G6508@EG10272@EG10271@EG11044@EG10794@EG10169@G7242@G0-10677@EG10664@EG11698@EG10363@EG10366@EG10362@G0-9384@EG11530@G6640@EG10066@EG10589@EG10747@G6247@EG11079@EG10492@EG10084@EG10037@G7662@EG12802@EG10278@EG10279@EG11506@EG11507@EG13139@G7027@G370@G7028@EG10953@EG11297@EG11831@EG12628@EG12627@EG12626@EG12625@EG10248@EG11836@EG10080@EG10669@EG11050@EG11048@EG11049@EG11046@EG11047@EG31116@EG10533@EG11491@EG10312@G0-10631@EG10050@G6603@EG11311@EG10317@EG10738@EG12204@G7000@EG10326@EG10920@EG10239@EG10070@EG10610@EG10609@EG10608@EG11620@G0-9662@G0-16690@EG10531@EG11489@EG10958@EG10916@EG10887@EG10877@EG10902@EG10882@EG10918@EG10865@EG10883@EG10867@EG10866@EG10909@G7546@EG12563@G7234@G7235@G7236@G7237@G7238@G0-8885@EG10742@EG11063@EG11140@EG20248@EG11066@G0-10513@G0-10512@G6937@EG11318@EG11317@EG10277@EG11437@G6283@G6282@G6280@G6278@G6277@EG11583@EG10154@EG10153@EG11158@EG30099@G6890@G6889@EG11575@EG11576@EG11577@EG11226@EG11280@EG11024@EG11025@EG11026@EG12609@EG11083@EG10295@EG10298@EG10296@EG30031@EG30029@EG30059@EG30030@EG30028@EG30052@EG30058@EG10900@EG11265@G6195@EG12394@G6660@EG10262@EG10293@EG11237@EG10311@EG10315@EG10314@EG10313@EG10310@EG11974@EG10308@EG11337@EG10635@EG11887@EG11369@EG11370@G7498@G7137@EG10342@EG12688@EG11421@G7542@EG20080@G7543@G0-8601@G7544@G7545@EG11128@EG10809@EG12691@G6637@EG10228@G6835@G6834@EG10631@G0-8867@EG10783@EG10782@EG10784@EG10137@EG12152@G0-10617@EG11754@G0-9941@EG11088@EG10024@EG10025@EG11277@EG10998@EG10999@EG11000@EG11835@EG10252@EG10253@EG30053@EG20098@EG10759@G7212@G7213@EG10382@EG11198@EG10553@G7139@G7138@EG11147@EG10176@EG10175@EG10177@EG10576@EG10785@EG12244@EG10156@G6731@EG11143@EG12734@G81@EG11209@EG11781@EG11945@EG11946@EG11947@EG11948@EG11949@EG11950@G0-10463@EG10208@EG10519@G6472@EG10617@EG10347@EG10339@EG11130@EG11131@EG10836@EG10273@EG10539@EG10184@EG11016@EG30108@EG30106@EG10309@EG10189@EG10190@EG10191@EG30075@EG30082@EG30035@EG30089@G358@G359@G360@G361@G362@G363@G364@G365@G366@EG11957@EG11958@EG11959@EG12458@G7821@EG12080@EG10823@EG11539@EG10044@EG11012@G0-17088@EG10642@EG10174@EG10173@EG30021@EG10843@EG10842@G7401@G7402@EG12381@EG20257@EG10511@EG10680@EG10542@G0-10609@G6877@G6939@G6837@G6836@EG11304@EG11303@EG10227@EG10653@EG10655@EG10654@EG10188@EG11699@G0-16685@G0-16687@G0-16686@G7923@EG11286@EG12608@EG11557@EG11558@EG11559@EG11560@EG11561@EG10577@EG10578@EG11619@EG10012@EG11405@G0-10439@EG10515@EG10514@EG10513@G7789@EG20051@EG20049@GB4478@EG20053@G6331@EG10833@EG12634@EG11202@EG11069@EG11201@EG10209@G0-10471@EG11236@EG10773@EG10772@EG10771@EG10232@EG10233@EG10234@EG10375@EG11199@EG10093@EG12344@EG12739@EG11204@EG10126@G0-8913@EG10468@EG10469@EG10470@EG10471@EG10472@EG10473@EG10962@G6558@G0-10653@EG10067@G85@EG10837@EG11889@EG11890@G6789@G6790@G7727@EG12258@EG12259@G0-10201@EG10364@EG10407@EG30091@EG30103@EG30073@EG30080@EG30009@EG30044@EG30087@EG11015@G6570@EG10076@EG11191@EG10251@EG11426@EG11425@EG11346@EG10550@EG10984@G7067@EG11013@G7103@G7104@G7105@G7106@G7107@G7664@G7663@EG11146@G6891@EG11495@EG11591@EG11592@EG10583@EG10825@EG10381@EG10378@EG30066@EG10671@EG12215@EG10679@EG10441@EG30017@EG30042@EG30049@EG30068@EG12406@G6412@G6411@G6410@G6409@EG10389@G0-10602@EG11533@EG11094@EG10927@G0-8901@EG10643@EG10646@EG10274@EG11823@EG10898@EG11681@EG11682@EG12146@EG12147@EG10250@EG10249@EG10051@EG10457@G6403@G0-9581@EG10415@EG10333@EG10332@EG10331@EG10330@EG10379@G7679@EG10976@EG10957@EG10358@EG10356@G7146@G7675@G7676@G7677@G436@EG10637@EG12933@EG12101@EG12102@G0-8910@EG10079@EG10384@EG10412@EG11942@EG11943@EG11448@EG12311@EG11328@EG12130@EG12131@EG10878@EG10893@EG10903@EG10910@EG10912@G7033@EG11374@EG10690@EG10235@EG10932@EG10931@EG10934@EG10800@G6940@G6941@G6942@G6943@G6944@EG11407@EG11408@EG10351@EG10695@EG10587@G7061@G7430@G7429@G7428@G7427@G7426@G7425@EG12845@EG10167@EG10682@G7804@EG10399@EG10401@G6749@G0-10451@EG10155@EG10590@EG10582@G0-10642@EG13159@EG10824@EG10826@EG10786@EG10055@EG10052@EG10053@EG30025@EG10702@G0-10598@EG10193@EG10183@EG10198@EG10197@EG10195@G7860@G7859@G7858@EG12495@EG12494@G7856@G6414@EG11375@EG11290@EG11076@G6933@EG11313@EG10743@EG12094@G0-9381@EG11574@EG11573@EG11572@EG10352@EG10349@EG10350@EG10355@EG10353@EG10369@EG11680@G7665@EG11072@EG10322@EG10323@EG10324@EG11224@EG11975@EG11976@EG11977@G7399@EG12070@G6167@G0-10434@EG12265@EG12264@EG12263@EG11551@G7891@EG10134@EG10135@EG11404@G7264@G7263@EG10408@EG30063@EG30069@EG11175@EG11176@EG10016@EG12760@EG10380@EG10377@EG10790@EG20044@EG30064@EG10937@EG20091@G7949@EG10367@EG10028@EG50005@G6786@EG11490@G0-16731@EG12117@EG10192@EG30076@EG30083@EG30010@EG30045@EG30090@EG10705@EG11387@EG11091@EG11415@EG11734@EG10949@EG10518@EG11251@G6630@EG10897@G0-16649@G7816@EG11037@EG30102@EG30107@EG30036@EG30101@EG11190@EG10520@G0-10465@G7254@EG11149@EG11081@EG11080@EG10548@EG12360@EG10660@EG10661@EG10258@EG12194@EG12193@G7826@G7636@G7635@EG12770@EG12769@EG12768@G7634@EG11391@EG10701@EG11258@EG10095@EG10770@G6543@G6544@G6545@G6546@EG10203@EG10524@EG10526@EG10527@EG12235@EG12236@EG12237@EG11227@EG11228@EG11229@EG10068@EG12189@G6706@EG10256@EG10257@G7571@G7572@EG11030@EG11871@M004@EG10204@EG10302@EG10304@EG10305@EG10303@EG11035@EG10963@EG10960@EG10959@EG10086@EG10085@G0-10654@G7940@EG10525@G6201@EG10069@G7315@EG10745@EG10744@EG11031@G0-16736@EG11325@EG10423@G0-10689@EG12525@EG30100@EG10628@EG10215@G0-10651@EG30037@EG10828@EG10242@EG10435@EG10436@EG10437@EG10438@EG10595@EG11281@EG11363@EG11757@EG11758@EG20173@EG10499@EG10500@EG10781@EG30071@EG30078@EG30032@EG30085@EG10935@EG30062@EG31117@EG30060@EG11330@EG10361@EG11329@G6110@G6109@EG10071@EG10820@G6492@G6491@G6490@G6542@EG11002@EG12128@EG11815@EG11814@EG12195@EG10014@EG10319@EG10320@EG10265@G6602@EG10944@EG10788@EG10789@EG10165@EG10757@EG12615@EG10467@EG11152@EG12880@G7354@G7602@G7601@EG10452@EG10007@EG12125@EG12124@G6791@G7748@G7747@EG10164@EG10282@EG10703@EG10368@EG11422@EG11217@EG11218@EG10730@EG10145@EG10567@EG10568@EG10569@EG11610@EG11609@G6557@EG10735@EG10182@EG10181@EG10180@EG10179@EG10178@EG12424@EG10761@EG10427@EG10163@EG10020@EG11256@EG10510@EG12111@EG10495@EG11992@EG10729@EG12096@EG11250@EG11057@EG11056@EG10821@EG12385@G6525@EG11062@EG30096@EG11784@EG11963@EG11962@EG11961@EG11972@EG11973@G7610@G7609@EG11362@EG10230@EG10046@EG30072@EG30079@EG30033@EG30086@EG10859@EG10792@EG10795@EG10206@EG10586@EG12440@EG11554@EG11331@EG10294@EG11230@G7366@G7365@EG11221@EG30055@EG30109@EG30057@EG11926@EG11925@EG11924@EG11923@EG11440@EG11268@EG11447@EG10806@G0-8892@G6554@EG11820@EG10385@EG10387@EG10615@EG10616@EG11965@G7593@EG30051@EG30047@EG30048@EG10505@EG10665@G7693@EG10685@EG11497@EG10118@EG10121@EG10119@EG10120@EG10588@EG10269@EG10672@G7565@G7564@EG30038@EG30040@EG30041@EG10634@EG10636@EG10632@EG10633@G7901@EG12151@EG12150@EG13238@EG10699@G6967@EG10689@EG11817@EG10275@EG10276@EG10336@EG10337@G7990@EG10649@EG10564@EG10266@EG10267@EG10831@G6118@G6117@G6116@G6115@EG10166@EG12405@EG11400@EG11399@EG11398@G0-10610@G6787@G6788@EG10688@EG12202@EG10502@EG10494@EG11275@EG10925@EG11137@EG11138@EG10694@EG10357@EG10006@EG10896@G7347@G7348@EG12341@EG11897@EG12844@G0-9121@EG12179@G7345@EG10170@EG10402@G6855@EG12093@EG11773@EG12092@EG12091@EG12090@EG12089@EG12088@EG12087@EG11774@EG12086@EG12084@EG12083@EG12082@EG12606@EG50003@G6284@G6285@G6286@EG10562@EG10663@EG10489@EG12181@EG10054@EG12052@EG12053@EG12054@EG12055@EG12169@EG12057@EG12058@EG12059@EG12060@EG12061@EG12062@EG12064@EG12067@EG12143@EG12068@G6702@G0-10641@G8221@EG10493@EG10496@EG10497@EG10501@EG11270@EG12957@EG11157@EG10056@EG30074@EG30081@EG30034@EG30088@EG11109@G6562@G369@G357@G7682@EG10807@EG11569@EG11885@EG11886@EG10125@EG10424@EG10638@EG10639@EG10641@EG10640@EG10217@EG10108@G6852@EG10503@EG11580@EG11357@EG11845@EG11846@EG11847@G0-16680@EG12241@EG12240@EG11544@EG10063@EG10543@EG10221@EG10219@EG10220@EG10222@G6148@EG10061@EG11225@EG10129@EG10065@EG10064@EG11223@EG11627@EG11626@EG11625@EG11624@EG10965@G6281@EG11385@EG11384,
G6092,b0174,UPPSYN-MONOMER,ECK0173,ispU@uppS@rth@yaeS@b0174@ECK0173,G6092,,
EG11474,b3834,EG11474-MONOMER,ECK3828,ubiJ@yigP@b3834@ECK3828,EG11474,,
G7951,b4377,G7951-MONOMER,ECK4369,yjjU@b4377@ECK4369,G7951,,
EG10829,b3652,EG10829-MONOMER,ECK3642,recG@radC@spoV@b3652@ECK3642,EG10829,,
EG10818,b3752,RIBOKIN-MONOMER,ECK3746,rbsK@b3752@ECK3746,EG10818,,
EG11754,b0070,B0070-MONOMER,ECK0072,setA@yabM@b0070@ECK0072,EG11754,,
EG11522,b0702,EG11522-MONOMER,ECK0690,ybfB@b0702@ECK0690,EG11522,,
EG10017,b3187,OPPSYN-MONOMER,ECK3176,ispB@cel@yhbD@b3187@ECK3176,EG10017,,
G6681,b1357,G6681-MONOMER,ECK1355,ydaS@b1357@ECK1355,G6681,,
EG10592,b2149,MGLA-MONOMER,ECK2142,mglA@mglP@mgl@b2149@ECK2142,EG10592,,
EG10897,b3461,RPOH-MONOMER,ECK3445,rpoH@fam@hin@htpR@b3461@ECK3445,EG10897,G7409@EG10889@EG11186@G6966@EG10367@EG10329@EG10159@EG10158@EG11441@EG12233@EG11970@EG11969@EG12462@EG10157@EG11591@EG11592@G7185@EG10896@EG10595@EG11281@EG12004@EG10732@EG10731@EG10581@EG30070@EG30077@EG30008@EG30043@EG30084@EG12319@EG30091@EG30103@EG30073@EG30080@EG30009@EG30044@EG30087@G6206@EG30072@EG30079@EG30033@EG30086@EG11429@G6851@G6852@G7748@G6500@G7425@G7426@G7427@EG10704@G6234@EG10666@EG11322@G6102@G7365@EG11527@EG10599@EG10600@EG11013@EG10542@EG30076@EG30083@EG30010@EG30045@EG30090@EG11083@EG11187@EG10730@EG11218@EG11217@G7376@EG11881@EG11676@G6268@EG11042@EG12870@G6659@G7912@G7911@G7910@G7938@G0-8883@G7011@EG10461@EG30074@EG30081@EG30034@EG30088@G7901@EG12544@EG11128@EG10809@EG12691@G6637@G7744@G7832@G6894@EG11022@G592@G6242@EG11535@EG11534@EG11506@EG11507@EG10435@EG10436@EG10437@EG10438@EG12196@EG10462@G7531@G7530@EG10950@G7696@EG11509@EG10027@G0-8893@EG10241@EG10240@EG10416@EG10338@G7743@G7742@EG10168@G6361@G6362@G6363@G6789@G6662@G0-10446@G0-10645@G6663@EG10838@EG12210@EG11189@EG11424@EG30071@EG30078@EG30032@EG30085@EG11651@EG11650@EG12845@G7184@EG11775@EG11067@EG11413@G6554@EG11820@EG11081@EG11080@EG10548@EG10492@EG10390@EG13236@EG13235@EG30075@EG30082@EG30035@EG30089@EG12009@EG12010@EG12011@EG12012@EG10788@EG10789@EG10165@G0-17078@EG11151@EG10830@EG11070@EG11071@EG11371@EG11372@G6557@EG10930,
EG10544,b1677,EG10544-MONOMER,ECK1673,lpp@mlpA@b1677@ECK1673,EG10544,,
G7508,b2889,IPPISOM-MONOMER,ECK2884,idi@ygfV@b2889@ECK2884,G7508,,
G7834,b4144,G7834-MONOMER,ECK4138,yjeI@b4144@ECK4138,G7834,,
EG10238,b0184,EG10238-MONOMER,ECK0183,dnaE@sdgC@polC@b0184@ECK0183,EG10238,,
EG10555,b4033,MALF-MONOMER,ECK4025,malF@b4033@ECK4025,EG10555,,
EG11687,b3659,B3659-MONOMER,ECK3649,setC@yicK@b3659@ECK3649,EG11687,,
EG11292,b3003,EG11292-MONOMER,ECK2997,yghA@b3003@ECK2997,EG11292,,
EG11587,b3992,THIF-MONOMER,ECK3984,thiF@thiA@b3992@ECK3984,EG11587,,
G6587,b1143,G6587-MONOMER,ECK1129,ymfI@b1143@ECK1129,G6587,,
EG10351,b2799,LACTALDREDUCT-MONOMER,ECK2794,fucO@b2799@ECK2794,EG10351,,
EG11738,b3995,EG11738-MONOMER,ECK3987,rsd@yjaE@b3995@ECK3987,EG11738,,
G7458,b2817,G7458-MONOMER,ECK2813,amiC@ygdN@b2817@ECK2813,G7458,,
EG11574,b0068,SFUA-MONOMER,ECK0069,thiB@yabL@sfuA@tbpA@b0068@ECK0069,EG11574,,
G7690,b4472,G7690-MONOMER,ECK3234,yhdP@b3246@yhdR@yhdQ@b3245@b4472@ECK3234,G7690,,
EG11412,b0640,EG11412-MONOMER,ECK0633,holA@b0640@ECK0633,EG11412,,
EG10140,b1738,CELA-MONOMER,ECK1736,chbB@celA@b1738@ECK1736,EG10140,,
EG11616,b4148,SUGE-MONOMER,ECK4144,gdx@sugE@b4148@ECK4144,EG11616,,
EG11166,b3039,EG11166-MONOMER,ECK3030,ygiD@b3039@ECK3030,EG11166,,
M007,b2104,THZ-KIN-MONOMER,ECK2097,thiM@b2104@ECK2097,M007,,
G6306,b0550,G6306-MONOMER,ECK0541,rusA@ybcP@rus@b0550@ECK0541,G6306,,
EG10035,b1415,LACTALDDEHYDROG-MONOMER,ECK1408,aldA@ald@b1415@ECK1408,EG10035,,
EG10439,b0460,EG10439-MONOMER,ECK0454,hha@b0460@ECK0454,EG10439,,
EG11893,b2010,RPOA-MONOMER,ECK2004,dacD@phsE@yeeC@b2010@ECK2004,EG11893,,
G6246,b0446,G6246-MONOMER,ECK0440,cof@b0446@ECK0440,G6246,,
G7597,b3074,G7597-MONOMER,ECK3064,ygjH@b3074@ECK3064,G7597,,
